tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,2,105954,,SE,Peter Nagy,U,,HUN,23.8384668036,675,41,104535,,,Daniel Garza,R,,MEX,30.7789185489,638,48,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,3,106203,,,Pedro Sakamoto,U,,BRA,22.5544147844,500,74,200590,,WC,Pietro Rimondini,U,,USA,17.5523613963,,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,4,200532,,WC,Vasil Kirkov,U,,USA,16.8514715948,,,105381,,,Thales Turini,U,,BRA,26.5023956194,464,87,1-6 6-3 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,5,111187,,,Kaichi Uchida,R,,JPN,21.4045174538,528,66,123785,3,,Clement Geens,R,,BEL,19.8548939083,411,107,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,6,110539,,,Wil Spencer,U,,USA,26.3600273785,521,68,106103,,Q,Hunter Callahan,R,,USA,23.0746064339,1138,8,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,7,106035,,LL,Isak Arvidsson,R,,SWE,23.4496919918,676,41,133291,,WC,Ryota Tanuma,U,,JPN,20.3230663929,875,20,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,8,106006,6,,Agustin Velotti,R,,ARG,23.65229295,437,97,122240,,LL,Justin S Shane,U,,USA,23.8685831622,887,19,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,9,106301,,Q,Mateo Nicolas Martinez,R,,ARG,21.8726899384,713,36,110761,,LL,Patrick Daciek,U,,USA,25.8617385352,1203,7,3-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,10,105868,,,Wilson Leite,R,178,BRA,24.1998631075,583,56,200024,,,Makoto Ochi,L,,JPN,19.7097878166,509,71,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,11,133430,,Q,Denis Shapovalov,L,,CAN,16.7611225188,1132,8,110565,,Q,Junior Ore,U,,USA,23.3593429158,1291,5,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,12,106186,,,Jason Kubler,R,,AUS,22.6666666667,544,62,105960,4,,Evan King,L,185,USA,23.8165639973,416,105,6-1 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,13,109334,5,,Bastian Malla,U,,CHI,19.3210130048,433,99,105917,,,Gianni Mina,R,185,FRA,23.9397672827,533,65,6-4 1-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,14,111792,,,Young Seok Kim,L,,KOR,20.6872005476,550,61,120922,,,Maciej Rajski,U,,POL,24.7118412047,631,48,7-5 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,15,125854,,Q,Jaume Pla Malfeito,U,,ESP,20.6269678303,672,42,200589,,WC,Sam Riffice,U,,USA,16.8843258042,,,6-2 6-7(3) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,16,105752,,LL,Ivan Kosec,U,,SVK,24.7611225188,1599,2,105933,,Q,Roberto Quiroz,L,,ECU,23.9014373717,,,3-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,17,111427,1,,Adrien Puget,R,,FRA,24.8761122519,374,119,105954,,SE,Peter Nagy,U,,HUN,23.8384668036,675,41,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,18,106203,,,Pedro Sakamoto,U,,BRA,22.5544147844,500,74,200532,,WC,Vasil Kirkov,U,,USA,16.8514715948,,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,19,111187,,,Kaichi Uchida,R,,JPN,21.4045174538,528,66,110539,,,Wil Spencer,U,,USA,26.3600273785,521,68,6-2 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,20,106006,6,,Agustin Velotti,R,,ARG,23.65229295,437,97,106035,,LL,Isak Arvidsson,R,,SWE,23.4496919918,676,41,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,21,106301,,Q,Mateo Nicolas Martinez,R,,ARG,21.8726899384,713,36,105868,,,Wilson Leite,R,178,BRA,24.1998631075,583,56,4-6 6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,22,133430,,Q,Denis Shapovalov,L,,CAN,16.7611225188,1132,8,106186,,,Jason Kubler,R,,AUS,22.6666666667,544,62,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,23,111792,,,Young Seok Kim,L,,KOR,20.6872005476,550,61,109334,5,,Bastian Malla,U,,CHI,19.3210130048,433,99,6-4 1-0 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,24,125854,,Q,Jaume Pla Malfeito,U,,ESP,20.6269678303,672,42,105752,,LL,Ivan Kosec,U,,SVK,24.7611225188,1599,2,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,25,106203,,,Pedro Sakamoto,U,,BRA,22.5544147844,500,74,111427,1,,Adrien Puget,R,,FRA,24.8761122519,374,119,6-4 4-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,26,111187,,,Kaichi Uchida,R,,JPN,21.4045174538,528,66,106006,6,,Agustin Velotti,R,,ARG,23.65229295,437,97,6-0 7-6(5),3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,27,133430,,Q,Denis Shapovalov,L,,CAN,16.7611225188,1132,8,106301,,Q,Mateo Nicolas Martinez,R,,ARG,21.8726899384,713,36,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,28,125854,,Q,Jaume Pla Malfeito,U,,ESP,20.6269678303,672,42,111792,,,Young Seok Kim,L,,KOR,20.6872005476,550,61,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,29,106203,,,Pedro Sakamoto,U,,BRA,22.5544147844,500,74,111187,,,Kaichi Uchida,R,,JPN,21.4045174538,528,66,6-0 7-5,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,30,133430,,Q,Denis Shapovalov,L,,CAN,16.7611225188,1132,8,125854,,Q,Jaume Pla Malfeito,U,,ESP,20.6269678303,672,42,6-0 6-1,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-05A-2016,USA F5,Clay,32,S,20160125,31,133430,,Q,Denis Shapovalov,L,,CAN,16.7611225188,1132,8,106203,,,Pedro Sakamoto,U,,BRA,22.5544147844,500,74,7-6(2) 6-3,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,1,106174,1,,Gonzalo Lama,R,,CHI,22.765229295,266,201,200415,,Q,Robert Galloway,R,,USA,23.3538672142,1461,3,6-2 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,2,106203,,,Pedro Sakamoto,U,,BRA,22.5927446954,481,81,106412,,,Lucas Gomez,U,,MEX,20.476386037,530,64,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,3,105954,,Q,Peter Nagy,U,,HUN,23.8767967146,638,47,110761,,Q,Patrick Daciek,U,,USA,25.9000684463,1204,7,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,4,106006,8,,Agustin Velotti,R,,ARG,23.6906228611,432,97,200598,,WC,Isaiah Strode,R,,USA,18.379192334,,,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,5,105381,,,Thales Turini,U,,BRA,26.5407255305,462,87,111586,4,,Deiton Baughman,U,,USA,19.7754962355,408,107,7-6(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,6,111792,,,Young Seok Kim,L,,KOR,20.7255304586,528,65,200589,,WC,Sam Riffice,U,,USA,16.9226557153,,,2-6 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,7,105826,,,Alejandro Gomez Gb42,U,,COL,24.4681724846,525,65,105853,,,Tigre Hank,U,,MEX,24.3394934976,447,92,6-7(4) 7-6(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,8,123785,6,,Clement Geens,R,,BEL,19.8932238193,400,109,144673,,Q,Nicolas Podesta,U,,USA,19.5427789185,1375,4,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,9,105960,7,,Evan King,L,185,USA,23.8548939083,403,108,200516,,Q,Patrick Kypson,U,,USA,16.2628336756,1891,1,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,10,106186,,,Jason Kubler,R,,AUS,22.7049965777,536,62,105868,,,Wilson Leite,R,178,BRA,24.2381930185,630,49,4-6 7-6(5) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,11,105509,,Q,Andrew Carter,U,,USA,25.8480492813,1144,8,200532,,WC,Vasil Kirkov,U,,USA,16.8898015058,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,12,105820,3,,Juan Carlos Saez,R,,CHI,24.4928131417,341,136,104535,,SE,Daniel Garza,R,,MEX,30.81724846,653,45,4-6 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,13,126091,,SE,Omar Salman,R,,BEL,19.7782340862,648,46,111797,5,,Nicolas Jarry,R,,CHI,20.3093771389,366,123,3-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,14,110539,,,Wil Spencer,U,,USA,26.3983572895,512,69,200599,,WC,Jason Legall,U,,USA,17.2238193018,,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,15,110750,,,Eric Johnson,R,,USA,22.9541409993,523,66,120922,,Q,Maciej Rajski,U,,POL,24.7501711157,606,51,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,16,106057,2,,Facundo Mena,R,,ARG,23.3593429158,340,136,144813,,Q,Benjamin Hannestad,R,,DEN,18.9623545517,1445,3,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,17,106203,,,Pedro Sakamoto,U,,BRA,22.5927446954,481,81,106174,1,,Gonzalo Lama,R,,CHI,22.765229295,266,201,6-7(5) 6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,18,106006,8,,Agustin Velotti,R,,ARG,23.6906228611,432,97,105954,,Q,Peter Nagy,U,,HUN,23.8767967146,638,47,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,19,111792,,,Young Seok Kim,L,,KOR,20.7255304586,528,65,105381,,,Thales Turini,U,,BRA,26.5407255305,462,87,6-3 7-6(0),3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,20,123785,6,,Clement Geens,R,,BEL,19.8932238193,400,109,105826,,,Alejandro Gomez Gb42,U,,COL,24.4681724846,525,65,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,21,106186,,,Jason Kubler,R,,AUS,22.7049965777,536,62,105960,7,,Evan King,L,185,USA,23.8548939083,403,108,6-4 3-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,22,105820,3,,Juan Carlos Saez,R,,CHI,24.4928131417,341,136,105509,,Q,Andrew Carter,U,,USA,25.8480492813,1144,8,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,23,126091,,SE,Omar Salman,R,,BEL,19.7782340862,648,46,110539,,,Wil Spencer,U,,USA,26.3983572895,512,69,6-1 2-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,24,106057,2,,Facundo Mena,R,,ARG,23.3593429158,340,136,110750,,,Eric Johnson,R,,USA,22.9541409993,523,66,6-1 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,25,106006,8,,Agustin Velotti,R,,ARG,23.6906228611,432,97,106203,,,Pedro Sakamoto,U,,BRA,22.5927446954,481,81,6-3 7-5,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,26,123785,6,,Clement Geens,R,,BEL,19.8932238193,400,109,111792,,,Young Seok Kim,L,,KOR,20.7255304586,528,65,6-2 4-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,27,105820,3,,Juan Carlos Saez,R,,CHI,24.4928131417,341,136,106186,,,Jason Kubler,R,,AUS,22.7049965777,536,62,6-2 7-5,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,28,106057,2,,Facundo Mena,R,,ARG,23.3593429158,340,136,126091,,SE,Omar Salman,R,,BEL,19.7782340862,648,46,7-6(1) 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,29,106006,8,,Agustin Velotti,R,,ARG,23.6906228611,432,97,123785,6,,Clement Geens,R,,BEL,19.8932238193,400,109,7-5 6-3,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,30,105820,3,,Juan Carlos Saez,R,,CHI,24.4928131417,341,136,106057,2,,Facundo Mena,R,,ARG,23.3593429158,340,136,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-06A-2016,USA F6,Clay,32,S,20160201,31,106006,8,,Agustin Velotti,R,,ARG,23.6906228611,432,97,105820,3,,Juan Carlos Saez,R,,CHI,24.4928131417,341,136,6-4 4-6 6-3,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,1,105911,,,Andrea Collarini,L,,ARG,24.0410677618,436,94,105872,1,,Christian Lindell,R,,SWE,24.2381930185,246,218,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,2,108767,,LL,Gonzales Austin,L,,HAI,23.2772073922,753,30,126214,,LL,Alejandro Tabilo,L,,CAN,18.7049965777,1156,8,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,3,124187,,WC,Reilly Opelka,U,,USA,18.4668035592,1021,11,200338,,Q,Robert Levine,U,,USA,18.4093086927,1345,4,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,4,111187,,,Kaichi Uchida,R,,JPN,21.4811772758,483,78,105091,8,,Peter Torebko,R,,GER,28.0136892539,358,127,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,5,104738,4,,Caio Zampieri,R,183,BRA,29.7221081451,316,148,120922,,,Maciej Rajski,U,,POL,24.7885010267,607,51,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,6,121817,,Q,Juan Manuel Benitez Chavarriaga,U,,COL,20.3997262149,1781,1,104240,,WC,Sahr Timothy Kpulun,R,,SLE,32.4353182752,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,7,110565,,Q,Junior Ore,U,,USA,23.4360027379,1301,5,106103,,LL,Hunter Callahan,R,,USA,23.151266256,1144,8,3-6 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,8,105820,7,,Juan Carlos Saez,R,,CHI,24.5311430527,321,146,105274,,,Patricio Heras,R,,ARG,27.0663928816,392,111,6-7(3) 7-6(1) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,9,111578,5,WC,Stefan Kozlov,R,,USA,18.0369609856,341,136,122241,,Q,Winston Lin,U,,USA,22.8090349076,834,22,6-2 5-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,10,106006,,,Agustin Velotti,R,,ARG,23.7289527721,395,109,105071,,,Jean Yves Aubone,R,180,USA,28.0985626283,596,53,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,11,105954,,Q,Peter Nagy,U,,HUN,23.9151266256,618,49,144642,,Q,Marcelo Tomas Barrios Vera,U,,CHI,18.1820670773,721,34,5-7 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,12,103812,3,,Victor Hanescu,R,198,ROU,34.5708418891,288,169,106186,,,Jason Kubler,R,,AUS,22.7433264887,531,65,7-6(0) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,13,106057,6,,Facundo Mena,R,,ARG,23.3976728268,329,141,200587,,Q,Brandon Holt,U,,USA,17.8617385352,,,7-6(3) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,14,105944,,,Juan Sebastian Gomez,R,,COL,23.947980835,495,74,106181,,,Felipe Mantilla,R,,COL,22.7679671458,564,59,7-6(4) 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,15,105917,,,Gianni Mina,R,185,FRA,24.0164271047,525,67,200516,,WC,Patrick Kypson,U,,USA,16.3011635866,2011,1,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,16,106174,2,,Gonzalo Lama,R,,CHI,22.803559206,265,198,110539,,Q,Wil Spencer,U,,USA,26.4366872005,513,69,6-3 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,17,105911,,,Andrea Collarini,L,,ARG,24.0410677618,436,94,108767,,LL,Gonzales Austin,L,,HAI,23.2772073922,753,30,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,18,111187,,,Kaichi Uchida,R,,JPN,21.4811772758,483,78,124187,,WC,Reilly Opelka,U,,USA,18.4668035592,1021,11,7-6(6) 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,19,121817,,Q,Juan Manuel Benitez Chavarriaga,U,,COL,20.3997262149,1781,1,104738,4,,Caio Zampieri,R,183,BRA,29.7221081451,316,148,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,20,105820,7,,Juan Carlos Saez,R,,CHI,24.5311430527,321,146,110565,,Q,Junior Ore,U,,USA,23.4360027379,1301,5,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,21,111578,5,WC,Stefan Kozlov,R,,USA,18.0369609856,341,136,106006,,,Agustin Velotti,R,,ARG,23.7289527721,395,109,7-6(3) 3-6 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,22,103812,3,,Victor Hanescu,R,198,ROU,34.5708418891,288,169,105954,,Q,Peter Nagy,U,,HUN,23.9151266256,618,49,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,23,106057,6,,Facundo Mena,R,,ARG,23.3976728268,329,141,105944,,,Juan Sebastian Gomez,R,,COL,23.947980835,495,74,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,24,106174,2,,Gonzalo Lama,R,,CHI,22.803559206,265,198,105917,,,Gianni Mina,R,185,FRA,24.0164271047,525,67,3-6 6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,25,111187,,,Kaichi Uchida,R,,JPN,21.4811772758,483,78,105911,,,Andrea Collarini,L,,ARG,24.0410677618,436,94,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,26,105820,7,,Juan Carlos Saez,R,,CHI,24.5311430527,321,146,121817,,Q,Juan Manuel Benitez Chavarriaga,U,,COL,20.3997262149,1781,1,7-6(1) 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,27,103812,3,,Victor Hanescu,R,198,ROU,34.5708418891,288,169,111578,5,WC,Stefan Kozlov,R,,USA,18.0369609856,341,136,4-6 7-6(2) 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,28,106057,6,,Facundo Mena,R,,ARG,23.3976728268,329,141,106174,2,,Gonzalo Lama,R,,CHI,22.803559206,265,198,7-6(4) 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,29,105820,7,,Juan Carlos Saez,R,,CHI,24.5311430527,321,146,111187,,,Kaichi Uchida,R,,JPN,21.4811772758,483,78,7-6(2) 6-4,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,30,103812,3,,Victor Hanescu,R,198,ROU,34.5708418891,288,169,106057,6,,Facundo Mena,R,,ARG,23.3976728268,329,141,6-1 6-2,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-07A-2016,USA F7,Clay,32,S,20160215,31,105820,7,,Juan Carlos Saez,R,,CHI,24.5311430527,321,146,103812,3,,Victor Hanescu,R,198,ROU,34.5708418891,288,169,6-3 2-6 7-6(5),3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,1,105911,,,Andrea Collarini,L,,ARG,24.0602327173,436,94,111752,,LL,Raleigh Smith,U,,USA,24.3559206023,1112,9,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,2,200598,,WC,Isaiah Strode,R,,USA,18.4366872005,,,108767,,Q,Gonzales Austin,L,,HAI,23.2963723477,756,30,6-1 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,3,106006,,,Agustin Velotti,R,,ARG,23.7481177276,392,109,105968,,Q,David Fleming,U,,CHI,23.8822724162,1521,3,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,4,104864,,,Alex Kuznetsov,R,183,USA,29.0458590007,453,90,105871,6,,Sekou Bangoura,R,,USA,24.2628336756,286,175,6-4 1-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,5,105872,3,,Christian Lindell,R,,SWE,24.257357974,255,208,138166,,Q,Adam Ambrozy,U,,USA,18.4640657084,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,6,106057,,,Facundo Mena,R,,ARG,23.4168377823,331,141,200532,,WC,Vasil Kirkov,U,,USA,16.9472963723,2090,1,6-1 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,7,200610,,Q,Oliver Crawford,R,,USA,16.8158795346,,,105091,,,Peter Torebko,R,,GER,28.0328542094,356,127,6-3 0-6 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-USA-08A-2016,USA F8,Clay,32,S,20160222,8,105559,5,,Jonathan Eysseric,L,180,FRA,25.7412731006,265,196,106290,,,Filip Peliwo,R,,CAN,22.0616016427,442,93,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
